attack_id,features
2644,"inside_box_shot,central_attack,goal"
2645,"central_attack,goal"
2646,"central_attack,goal"
2647,"inside_box_shot,central_attack,goal"
2648,"inside_box_shot,central_attack,goal"
2649,"inside_box_shot,central_attack,goal"
2650,"central_attack,fast_break"
2651,"central_attack,fast_break"
2652,"central_attack,fast_break"
2653,"central_attack,goal"
2654,"central_attack,fast_break"
2655,"inside_box_shot,central_attack,goal"
2656,"inside_box_shot,central_attack,goal"
2657,"inside_box_shot,central_attack,goal"
2658,"central_attack,goal"
2659,"central_attack,fast_break"
2660,"inside_box_shot,central_attack,goal"
2661,"inside_box_shot,central_attack,goal"
2662,"central_attack,fast_break"
2663,"inside_box_shot,central_attack,goal"
2664,"central_attack,goal"
2665,"central_attack,fast_break"
2666,"central_attack,goal"
2667,"central_attack,fast_break"
2668,"inside_box_shot,central_attack,goal"
2669,"central_attack,fast_break"
2670,"inside_box_shot,central_attack,goal"
2671,"central_attack,goal"
2672,"inside_box_shot,central_attack,goal"
2673,"central_attack,goal"
2674,"central_attack,fast_break"
2675,"central_attack,goal"
2676,"central_attack,goal"
2677,"central_attack,goal"
2678,"central_attack,fast_break"
