attack_id,features
2443,"central_attack,through_ball,inside_box_shot,fast_break,goal"
2444,"central_attack,through_ball,fast_break"
2445,"central_attack,through_ball"
2446,"central_attack,through_ball"
2447,"central_attack,fast_break"
2448,"central_attack,through_ball,fast_break"
2449,"central_attack,through_ball"
2450,"central_attack,through_ball"
2451,"through_ball,central_attack"
2452,"central_attack,through_ball"
2453,"central_attack,through_ball,goal"
2454,"central_attack,through_ball,fast_break"
2455,"central_attack,through_ball"
2456,"central_attack,through_ball"
2457,"central_attack,through_ball"
2458,"central_attack,through_ball,goal"
2459,"central_attack,through_ball"
2460,"central_attack,fast_break"
2461,"central_attack,through_ball"
2462,"central_attack,through_ball"
2463,"central_attack,through_ball"
2464,"central_attack,through_ball"
2465,"central_attack,fast_break"
2466,"through_ball,central_attack"
2467,"central_attack,through_ball"
2468,"through_ball,central_attack"
2469,"central_attack,through_ball"
2470,"central_attack,through_ball,inside_box_shot,fast_break,goal"
2471,"central_attack,through_ball"
2472,"central_attack,through_ball"
2473,"through_ball,fast_break"
2474,"central_attack,through_ball"
2475,"central_attack,through_ball"
2476,"central_attack,through_ball,fast_break"
2477,"central_attack,through_ball"
2478,"through_ball,central_attack"
2479,"central_attack,through_ball"
2480,"central_attack,through_ball,fast_break"
2481,"through_ball,central_attack"
2482,"central_attack,through_ball"
2483,"central_attack,through_ball"
2484,"central_attack,through_ball,fast_break"
2485,"inside_box_shot,central_attack,through_ball,goal"
2486,"central_attack,through_ball"
2487,"central_attack,through_ball"
2488,"inside_box_shot,central_attack,through_ball,goal"
2489,"inside_box_shot,central_attack,through_ball,goal"
2490,"central_attack,through_ball,fast_break"
2491,"through_ball,central_attack"
2492,"central_attack,through_ball"
2493,"through_ball,central_attack"
2494,"central_attack,through_ball"
2495,"inside_box_shot,central_attack,through_ball,goal"
2496,"central_attack,through_ball"
2497,"inside_box_shot,central_attack,through_ball,goal"
2498,"through_ball,fast_break"
2499,"central_attack,through_ball"
2500,"central_attack,through_ball"
2501,"central_attack,through_ball"
2502,"through_ball,fast_break"
2503,"central_attack,through_ball"
2504,"central_attack,through_ball"
2505,"through_ball,fast_break"
2506,"central_attack,fast_break,goal"
2507,"central_attack,through_ball"
2508,"through_ball,central_attack"
2509,"central_attack,through_ball"
2510,"central_attack,through_ball"
2511,"inside_box_shot,central_attack,goal"
2512,"central_attack,fast_break"
2513,"inside_box_shot,central_attack,goal"
2514,"central_attack,fast_break,goal"
2515,"central_attack,fast_break"
2516,"central_attack,fast_break"
2517,"central_attack,fast_break"
2518,"central_attack,fast_break"
2519,"central_attack,fast_break"
2520,"central_attack,goal"
2521,"central_attack,goal"
2522,"central_attack,fast_break"
2523,"central_attack,fast_break"
2524,"central_attack,fast_break"
2525,"inside_box_shot,central_attack,goal"
2526,"inside_box_shot,central_attack,goal"
2527,"inside_box_shot,central_attack,fast_break,goal"
2528,"central_attack,fast_break"
2529,"central_attack,fast_break"
2530,"central_attack,fast_break"
2531,"central_attack,fast_break"
2532,"central_attack,fast_break"
2533,"inside_box_shot,central_attack,fast_break,goal"
2534,"central_attack,fast_break"
2535,"central_attack,fast_break"
2536,"inside_box_shot,central_attack,goal"
2537,"inside_box_shot,central_attack,fast_break,goal"
2538,"central_attack,fast_break"
2539,"central_attack,fast_break"
2540,"central_attack,fast_break"
2541,"inside_box_shot,central_attack,goal"
2542,"central_attack,fast_break"
2543,"inside_box_shot,central_attack,goal"
2544,"inside_box_shot,central_attack,fast_break,goal"
2545,"central_attack,fast_break"
2546,"central_attack,fast_break"
2547,"central_attack,fast_break"
2548,"central_attack,fast_break"
2549,"central_attack,fast_break"
2550,"central_attack,fast_break"
2551,"central_attack,fast_break"
2552,"inside_box_shot,central_attack,fast_break,goal"
2553,"inside_box_shot,central_attack,fast_break,goal"
2554,"central_attack,fast_break,goal"
2555,"central_attack,fast_break"
2556,"central_attack,fast_break"
2557,"central_attack,fast_break"
2558,"inside_box_shot,central_attack,fast_break,goal"
2559,"central_attack,fast_break"
2560,"inside_box_shot,central_attack,fast_break,goal"
2561,"inside_box_shot,central_attack,fast_break,goal"
2562,"inside_box_shot,central_attack,fast_break,goal"
2563,"central_attack,fast_break"
2564,"inside_box_shot,central_attack,fast_break,goal"
2565,"inside_box_shot,central_attack,fast_break,goal"
2566,"inside_box_shot,central_attack,fast_break,goal"
2567,"inside_box_shot,central_attack,fast_break,goal"
2568,"inside_box_shot,central_attack,fast_break,goal"
2569,"inside_box_shot,central_attack,fast_break,goal"
2570,"central_attack,fast_break"
2571,"inside_box_shot,central_attack,goal"
2572,"central_attack,goal"
2573,"central_attack,fast_break"
2574,"inside_box_shot,central_attack,goal"
2575,"central_attack,fast_break"
2576,"inside_box_shot,central_attack,goal"
2577,"central_attack,fast_break"
2578,"central_attack,goal"
2579,"inside_box_shot,central_attack,goal"
2580,"central_attack,fast_break,goal"
2581,"central_attack,fast_break"
2582,"inside_box_shot,central_attack,fast_break,goal"
2583,"inside_box_shot,central_attack,goal"
2584,"central_attack,goal"
2585,"inside_box_shot,central_attack,goal"
2586,"central_attack,goal"
2587,"central_attack,fast_break"
2588,"central_attack,fast_break"
2589,"inside_box_shot,central_attack,fast_break,goal"
2590,"central_attack,fast_break"
2591,"central_attack,goal"
2592,"central_attack,fast_break"
2593,"central_attack,fast_break,goal"
2594,"central_attack,fast_break"
2595,"inside_box_shot,central_attack,fast_break,goal"
2596,"central_attack,fast_break"
2597,"central_attack,goal"
2598,"central_attack,fast_break"
2599,"central_attack,fast_break"
2600,"central_attack,fast_break"
2601,"central_attack,fast_break"
2602,"central_attack,goal"
2603,"central_attack,fast_break"
2604,"central_attack,goal"
2605,"central_attack,fast_break"
2606,"central_attack,fast_break"
2607,"inside_box_shot,central_attack,goal"
2608,"central_attack,goal"
2609,"inside_box_shot,central_attack,goal"
2610,"central_attack,goal"
2611,"inside_box_shot,central_attack,goal"
2612,"central_attack,fast_break"
2613,"inside_box_shot,goal"
2614,"central_attack,fast_break"
2615,"inside_box_shot,central_attack,fast_break,goal"
2616,"central_attack,fast_break"
2617,"central_attack,goal"
2618,"inside_box_shot,central_attack,goal"
2619,"inside_box_shot,central_attack,goal"
2620,"inside_box_shot,central_attack,goal"
2621,"inside_box_shot,central_attack,fast_break,goal"
2622,"central_attack,fast_break"
2623,"inside_box_shot,central_attack,goal"
2624,"central_attack,fast_break"
2625,"central_attack,fast_break"
2626,"central_attack,fast_break"
2627,"central_attack,fast_break"
2628,"inside_box_shot,central_attack,goal"
2629,"central_attack,goal"
2630,"central_attack,fast_break"
2631,"inside_box_shot,central_attack,goal"
2632,"central_attack,fast_break"
2633,"central_attack,fast_break"
2634,"inside_box_shot,central_attack,fast_break,goal"
2635,"central_attack,fast_break"
2636,"central_attack,goal"
2637,"central_attack,goal"
2638,"inside_box_shot,central_attack,goal"
2639,"central_attack,fast_break"
2640,"inside_box_shot,central_attack,goal"
2641,"inside_box_shot,central_attack,goal"
2642,"central_attack,fast_break"
2643,"central_attack,fast_break"
2644,"central_attack,fast_break,goal"
2645,"central_attack,fast_break"
2646,"inside_box_shot,central_attack,goal"
2647,"inside_box_shot,central_attack,fast_break,goal"
2648,"central_attack,fast_break"
2649,"inside_box_shot,central_attack,goal"
2650,"inside_box_shot,central_attack,goal"
2651,"inside_box_shot,central_attack,goal"
2652,"inside_box_shot,central_attack,goal"
2653,"central_attack,fast_break"
2654,"central_attack,fast_break"
2655,"central_attack,fast_break"
2656,"central_attack,fast_break"
2657,"central_attack,fast_break"
2658,"central_attack,fast_break"
2659,"central_attack,fast_break"
2660,"inside_box_shot,central_attack,fast_break,goal"
2661,"central_attack,fast_break"
2662,"inside_box_shot,central_attack,goal"
2663,"inside_box_shot,central_attack,goal"
2664,"central_attack,fast_break"
2665,"central_attack,fast_break"
2666,"inside_box_shot,central_attack,fast_break,goal"
2667,"inside_box_shot,central_attack,goal"
2668,"central_attack,fast_break"
2669,"inside_box_shot,central_attack,fast_break,goal"
2670,"central_attack,fast_break"
2671,"central_attack,fast_break"
2672,"inside_box_shot,central_attack,goal"
2673,"inside_box_shot,central_attack,goal"
2674,"central_attack,goal"
2675,"central_attack,fast_break"
2676,"central_attack,fast_break"
2677,"inside_box_shot,central_attack,goal"
2678,"central_attack,goal"
2679,"central_attack,fast_break"
2680,"inside_box_shot,central_attack,fast_break,goal"
2681,"central_attack,fast_break"
2682,"central_attack,fast_break"
2683,"central_attack,fast_break"
2684,"central_attack,fast_break"
2685,"central_attack,fast_break"
2686,"central_attack,goal"
2687,"central_attack,fast_break"
2688,"central_attack,fast_break"
2689,"central_attack,fast_break"
